,wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistId,collectionArtistName,collectionArtistViewUrl,contentAdvisoryRating
25,track,song,5570309,1443824146,1443824295,Mel Brown,Chicken Fat (Remastered),Sad but True,Chicken Fat (Remastered),Sad but True,https://music.apple.com/us/artist/mel-brown/5570309?uo=4,https://music.apple.com/us/album/sad-but-true/1443824146?i=1443824295&uo=4,https://music.apple.com/us/album/sad-but-true/1443824146?i=1443824295&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/86/24/43/86244373-b92d-b17f-6bc0-839a79ea2529/mzaf_12301854387453696327.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/f6/ed/f2/f6edf295-7d08-a39c-796a-c8fe358bc855/00602498610473.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/f6/ed/f2/f6edf295-7d08-a39c-796a-c8fe358bc855/00602498610473.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/f6/ed/f2/f6edf295-7d08-a39c-796a-c8fe358bc855/00602498610473.rgb.jpg/100x100bb.jpg,7.99,1.29,1967-01-01T12:00:00Z,notExplicit,notExplicit,1,1,9,7,299067,USA,USD,Blues,True,,,,
26,track,song,3996865,1572051816,1572051990,Metallica,Metallica (Deluxe Box Set),"Sad But True (Take 36, February 5th, 1991)",Metallica (Deluxe Box Set),"Sad But True (Take 36, February 5th, 1991)",https://music.apple.com/us/artist/metallica/3996865?uo=4,https://music.apple.com/us/album/sad-but-true-take-36-february-5th-1991/1572051816?i=1572051990&uo=4,https://music.apple.com/us/album/sad-but-true-take-36-february-5th-1991/1572051816?i=1572051990&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/80/a7/1a/80a71ab1-e495-e6ae-3358-bd4b9dc2bf47/mzaf_7732040409678132501.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2e/94/95/2e9495d7-dfe3-ddc8-87ef-6ef797a60218/850007452056.png/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2e/94/95/2e9495d7-dfe3-ddc8-87ef-6ef797a60218/850007452056.png/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2e/94/95/2e9495d7-dfe3-ddc8-87ef-6ef797a60218/850007452056.png/100x100bb.jpg,139.99,1.29,1991-08-12T12:00:00Z,explicit,notExplicit,14,7,16,15,317574,USA,USD,Metal,True,,,,
27,track,song,36007479,1485054588,1485054598,Transplants,Transplants,Sad but True,Transplants,Sad but True,https://music.apple.com/us/artist/transplants/36007479?uo=4,https://music.apple.com/us/album/sad-but-true/1485054588?i=1485054598&uo=4,https://music.apple.com/us/album/sad-but-true/1485054588?i=1485054598&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6e/d6/eb/6ed6eb6c-1ccd-cf3f-b356-a4b5fe46f7ad/mzaf_18229598506158979403.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/ef/7a/d8/ef7ad884-633e-707f-ebd8-2f87dd930f7a/0045778044863.png/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/ef/7a/d8/ef7ad884-633e-707f-ebd8-2f87dd930f7a/0045778044863.png/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/ef/7a/d8/ef7ad884-633e-707f-ebd8-2f87dd930f7a/0045778044863.png/100x100bb.jpg,9.99,1.29,2002-10-22T12:00:00Z,explicit,explicit,1,1,12,6,266279,USA,USD,Rock,True,,,,Explicit
28,track,song,14677033,281288147,281288201,Flipper,Punk Goes Metal (Extended Version),Sad But True,Punk Goes Metal (Extended Version),Sad But True,https://music.apple.com/us/artist/flipper/14677033?uo=4,https://music.apple.com/us/album/sad-but-true/281288147?i=281288201&uo=4,https://music.apple.com/us/album/sad-but-true/281288147?i=281288201&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/4b/80/2d/4b802d92-c7cb-5184-ba4c-824dcbb83362/mzaf_3087628437784444872.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music/1b/5e/24/mzi.jujgnxqv.tif/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/1b/5e/24/mzi.jujgnxqv.tif/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music/1b/5e/24/mzi.jujgnxqv.tif/100x100bb.jpg,10.99,0.99,2003-03-11T12:00:00Z,notExplicit,notExplicit,1,1,30,6,301027,USA,USD,Alternative,True,36270.0,Various Artists,,
29,track,song,314333781,433523126,433523246,Twinkle Twinkle Little Rock Star,Lullaby Versions of Metallica,Sad But True,Lullaby Versions of Metallica,Sad But True,https://music.apple.com/us/artist/twinkle-twinkle-little-rock-star/314333781?uo=4,https://music.apple.com/us/album/sad-but-true/433523126?i=433523246&uo=4,https://music.apple.com/us/album/sad-but-true/433523126?i=433523246&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/af/5f/d2/af5fd22c-b726-beae-1ba7-cc5d78514429/mzaf_14750311225405773487.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/16/2e/9a/162e9a43-e42b-50ff-1221-add48b91b2cb/881034761231_Cover.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/16/2e/9a/162e9a43-e42b-50ff-1221-add48b91b2cb/881034761231_Cover.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/16/2e/9a/162e9a43-e42b-50ff-1221-add48b91b2cb/881034761231_Cover.jpg/100x100bb.jpg,9.99,1.29,2011-04-26T12:00:00Z,notExplicit,notExplicit,1,1,11,6,237931,USA,USD,Children's Music,True,,,,
30,track,song,724648,1313445782,1313446094,Orbital,Snivilisation,Sad but True,Snivilisation,Sad but True,https://music.apple.com/us/artist/orbital/724648?uo=4,https://music.apple.com/us/album/sad-but-true/1313445782?i=1313446094&uo=4,https://music.apple.com/us/album/sad-but-true/1313445782?i=1313446094&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/c2/a9/34/c2a93473-26c3-9872-2bb6-85867013f8bf/mzaf_9943818456225894099.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/b2/49/aa/b249aa03-4ac5-8d8b-2c3e-49a57f5b5472/639842823364.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/b2/49/aa/b249aa03-4ac5-8d8b-2c3e-49a57f5b5472/639842823364.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music128/v4/b2/49/aa/b249aa03-4ac5-8d8b-2c3e-49a57f5b5472/639842823364.jpg/100x100bb.jpg,5.99,1.29,1991-01-01T12:00:00Z,notExplicit,notExplicit,1,1,10,3,468440,USA,USD,Pop,True,,,,
31,track,song,551929795,1502787650,1502787652,Ekoh,Through the Static - EP,Sad but True (feat. Sixlight),Through the Static - EP,Sad but True (feat. Sixlight),https://music.apple.com/us/artist/ekoh/551929795?uo=4,https://music.apple.com/us/album/sad-but-true-feat-sixlight/1502787650?i=1502787652&uo=4,https://music.apple.com/us/album/sad-but-true-feat-sixlight/1502787650?i=1502787652&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/fa/c7/23/fac72370-a03b-4c08-7a87-f46f4c036803/mzaf_15252285398689585483.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/b3/18/25/b3182555-9cd9-aa36-8b32-f158f146f80d/14197.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/b3/18/25/b3182555-9cd9-aa36-8b32-f158f146f80d/14197.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music113/v4/b3/18/25/b3182555-9cd9-aa36-8b32-f158f146f80d/14197.jpg/100x100bb.jpg,5.99,1.29,2019-06-27T12:00:00Z,explicit,explicit,1,1,6,2,200077,USA,USD,Hip-Hop/Rap,True,,,,Explicit
32,track,song,54532586,1607285170,1607285589,Youth Brigade,Happy Hour,Sad but True,Happy Hour,Sad but True,https://music.apple.com/us/artist/youth-brigade/54532586?uo=4,https://music.apple.com/us/album/sad-but-true/1607285170?i=1607285589&uo=4,https://music.apple.com/us/album/sad-but-true/1607285170?i=1607285589&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/c7/21/2c/c7212c28-11c6-8768-61d3-08369764f977/mzaf_1011747145319318332.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/d4/a0/d7/d4a0d733-b7d5-d023-31f5-35306cb8065b/794558302760.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/d4/a0/d7/d4a0d733-b7d5-d023-31f5-35306cb8065b/794558302760.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/d4/a0/d7/d4a0d733-b7d5-d023-31f5-35306cb8065b/794558302760.jpg/100x100bb.jpg,9.99,1.29,1994-03-01T12:00:00Z,notExplicit,notExplicit,1,1,13,11,215827,USA,USD,Punk,True,,,,
33,track,song,29989,1068939619,1068940412,Larry Carlton,Session Masters,Sad But True,Session Masters,Sad But True,https://music.apple.com/us/artist/larry-carlton/29989?uo=4,https://music.apple.com/us/album/sad-but-true/1068939619?i=1068940412&uo=4,https://music.apple.com/us/album/sad-but-true/1068939619?i=1068940412&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/73/f8/2a/73f82a03-c8c8-9c43-9fe4-ce7aeff3abfc/mzaf_1388430012020673278.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/a8/81/42/a88142ec-9342-1ef5-30b9-725784a86abd/5054227086595_1.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/a8/81/42/a88142ec-9342-1ef5-30b9-725784a86abd/5054227086595_1.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music69/v4/a8/81/42/a88142ec-9342-1ef5-30b9-725784a86abd/5054227086595_1.jpg/100x100bb.jpg,8.99,1.29,2015-12-11T12:00:00Z,notExplicit,notExplicit,1,1,10,10,347987,USA,USD,Jazz,True,,,,
34,track,song,363445329,1542333649,1542334089,Delaney Davidson & Marlon Williams,Sad But True,Death Don't Have No Mercy,Sad But True,Death Don't Have No Mercy,https://music.apple.com/us/artist/delaney-davidson/363445329?uo=4,https://music.apple.com/us/album/death-dont-have-no-mercy/1542333649?i=1542334089&uo=4,https://music.apple.com/us/album/death-dont-have-no-mercy/1542333649?i=1542334089&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c6/5b/24/c65b24d5-1320-7920-861e-aaf3624162a8/mzaf_6320715131085974930.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/15/32/b6/1532b69a-eef0-314f-3c18-15457846c655/20UM1IM10002.rgb.jpg/100x100bb.jpg,9.99,1.29,2012-11-23T12:00:00Z,notExplicit,notExplicit,1,1,11,4,128893,USA,USD,Country,True,,,,
35,track,song,5297280,259181942,259182220,"Bruce Kulick, Eric Singer & Joey Belladonna",Metallic Metal,Sad But True,Metallic Metal,Sad But True,https://music.apple.com/us/artist/bruce-kulick/5297280?uo=4,https://music.apple.com/us/album/sad-but-true/259181942?i=259182220&uo=4,https://music.apple.com/us/album/sad-but-true/259181942?i=259182220&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/27/53/3e/27533e00-b8be-dd42-64e0-37a13842f052/mzaf_3526247946117835730.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music/09/ef/db/mzi.orfgzgns.tif/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music/09/ef/db/mzi.orfgzgns.tif/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music/09/ef/db/mzi.orfgzgns.tif/100x100bb.jpg,5.99,0.99,2000-01-01T12:00:00Z,notExplicit,notExplicit,1,1,10,2,319373,USA,USD,Metal,True,36270.0,Various Artists,,
36,track,song,3996865,1572051816,1572051819,Metallica,Metallica (Deluxe Box Set),Sad But True,Metallica (Deluxe Box Set),Sad But True,https://music.apple.com/us/artist/metallica/3996865?uo=4,https://music.apple.com/us/album/sad-but-true/1572051816?i=1572051819&uo=4,https://music.apple.com/us/album/sad-but-true/1572051816?i=1572051819&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/b6/58/43/b6584348-6199-c57c-d689-f28b24deae06/mzaf_11462536859467719758.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2e/94/95/2e9495d7-dfe3-ddc8-87ef-6ef797a60218/850007452056.png/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2e/94/95/2e9495d7-dfe3-ddc8-87ef-6ef797a60218/850007452056.png/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2e/94/95/2e9495d7-dfe3-ddc8-87ef-6ef797a60218/850007452056.png/100x100bb.jpg,139.99,1.29,1991-08-12T12:00:00Z,explicit,notExplicit,14,1,11,2,324600,USA,USD,Metal,True,,,,
37,track,song,3996865,1571438527,1571438530,Metallica,Metallica (Expanded Edition),Sad But True,Metallica (Expanded Edition),Sad But True,https://music.apple.com/us/artist/metallica/3996865?uo=4,https://music.apple.com/us/album/sad-but-true/1571438527?i=1571438530&uo=4,https://music.apple.com/us/album/sad-but-true/1571438527?i=1571438530&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/85/63/25/85632506-6729-85b4-8d4e-58b00e34c498/mzaf_11998830870880127769.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c2/9d/65/c29d6537-5e59-0242-c22f-7706a70ee762/850007452087.png/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c2/9d/65/c29d6537-5e59-0242-c22f-7706a70ee762/850007452087.png/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/c2/9d/65/c29d6537-5e59-0242-c22f-7706a70ee762/850007452087.png/100x100bb.jpg,27.99,1.29,1991-08-12T12:00:00Z,explicit,notExplicit,3,1,11,2,324600,USA,USD,Metal,False,,,,
38,track,song,301599804,1581629294,1581629295,Jason Isbell and the 400 Unit,Sad but True - Single,Sad but True,Sad but True - Single,Sad but True,https://music.apple.com/us/artist/jason-isbell-and-the-400-unit/301599804?uo=4,https://music.apple.com/us/album/sad-but-true/1581629294?i=1581629295&uo=4,https://music.apple.com/us/album/sad-but-true/1581629294?i=1581629295&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/00/91/7d/00917d3b-0c9a-c991-aa3d-df65b0765768/mzaf_14220074489381407633.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/e9/ce/fae9ceff-6fdf-e011-6342-7c40fdb0590d/810083960111.png/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/e9/ce/fae9ceff-6fdf-e011-6342-7c40fdb0590d/810083960111.png/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music115/v4/fa/e9/ce/fae9ceff-6fdf-e011-6342-7c40fdb0590d/810083960111.png/100x100bb.jpg,1.29,1.29,2021-06-29T12:00:00Z,notExplicit,notExplicit,1,1,1,1,270280,USA,USD,Rock,True,,,,
39,track,song,296194574,645525550,645528379,Your Demise,Cold Chillin',Sad but True,Cold Chillin',Sad but True,https://music.apple.com/us/artist/your-demise/296194574?uo=4,https://music.apple.com/us/album/sad-but-true/645525550?i=645528379&uo=4,https://music.apple.com/us/album/sad-but-true/645525550?i=645528379&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music4/v4/da/4e/58/da4e58ac-03a2-1130-03d1-326463a8764d/mzaf_5968227295173782220.plus.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Music2/v4/8e/85/a4/8e85a414-b406-3a0a-7b02-0828e5de4b20/886443991750.jpg/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music2/v4/8e/85/a4/8e85a414-b406-3a0a-7b02-0828e5de4b20/886443991750.jpg/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Music2/v4/8e/85/a4/8e85a414-b406-3a0a-7b02-0828e5de4b20/886443991750.jpg/100x100bb.jpg,6.93,0.99,2013-05-14T12:00:00Z,notExplicit,notExplicit,1,1,7,7,289205,USA,USD,Rock,True,,,,
40,track,song,14677033,265213831,265215795,Flipper,Punk Goes Metal,Sad But True,Punk Goes Metal,Sad But True,https://music.apple.com/us/artist/flipper/14677033?uo=4,https://music.apple.com/us/album/sad-but-true/265213831?i=265215795&uo=4,https://music.apple.com/us/album/sad-but-true/265213831?i=265215795&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music/f1/a2/e8/mzm.sgtupzrg.aac.p.m4a,https://is4-ssl.mzstatic.com/image/thumb/Features/56/34/cf/dj.doqxmbgy.tif/30x30bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Features/56/34/cf/dj.doqxmbgy.tif/60x60bb.jpg,https://is4-ssl.mzstatic.com/image/thumb/Features/56/34/cf/dj.doqxmbgy.tif/100x100bb.jpg,9.99,0.99,2003-03-11T12:00:00Z,notExplicit,notExplicit,1,1,21,6,301027,USA,USD,Alternative,True,36270.0,Various Artists,,
41,track,song,56091819,151020111,151020423,In Strict Confidence,The Blackest Album,Sad But True,The Blackest Album,Sad But True,https://music.apple.com/us/artist/in-strict-confidence/56091819?uo=4,https://music.apple.com/us/album/sad-but-true/151020111?i=151020423&uo=4,https://music.apple.com/us/album/sad-but-true/151020111?i=151020423&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/02/07/3a/02073a34-0eaf-7f7f-39dc-d6be6d64aeb3/mzaf_14223084920352723475.plus.aac.p.m4a,https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/ad/9b/a6/ad9ba620-a1c2-1df9-1566-042bfce2905f/dj.qxefbwlz.jpg/30x30bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/ad/9b/a6/ad9ba620-a1c2-1df9-1566-042bfce2905f/dj.qxefbwlz.jpg/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music4/v4/ad/9b/a6/ad9ba620-a1c2-1df9-1566-042bfce2905f/dj.qxefbwlz.jpg/100x100bb.jpg,9.99,0.99,1998-11-16T12:00:00Z,notExplicit,notExplicit,1,1,13,12,297146,USA,USD,Rock,True,36270.0,Various Artists,,
42,track,song,3996865,1572051816,1572051999,Metallica,Metallica (Deluxe Box Set),"Sad But True (May 23rd, 1991 Rough Mix)",Metallica (Deluxe Box Set),"Sad But True (May 23rd, 1991 Rough Mix)",https://music.apple.com/us/artist/metallica/3996865?uo=4,https://music.apple.com/us/album/sad-but-true-may-23rd-1991-rough-mix/1572051816?i=1572051999&uo=4,https://music.apple.com/us/album/sad-but-true-may-23rd-1991-rough-mix/1572051816?i=1572051999&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/1e/3f/ea/1e3feade-a4eb-6553-dc0c-a39afd8f090a/mzaf_7656528972028395421.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2e/94/95/2e9495d7-dfe3-ddc8-87ef-6ef797a60218/850007452056.png/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2e/94/95/2e9495d7-dfe3-ddc8-87ef-6ef797a60218/850007452056.png/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/2e/94/95/2e9495d7-dfe3-ddc8-87ef-6ef797a60218/850007452056.png/100x100bb.jpg,139.99,1.29,1991-08-12T12:00:00Z,explicit,notExplicit,14,8,14,8,323519,USA,USD,Metal,True,,,,
43,track,song,17325393,1029960347,1029960715,Brandon Jenkins,The Ghost of Jesse James,Sad but True,The Ghost of Jesse James,Sad but True,https://music.apple.com/us/artist/brandon-jenkins/17325393?uo=4,https://music.apple.com/us/album/sad-but-true/1029960347?i=1029960715&uo=4,https://music.apple.com/us/album/sad-but-true/1029960347?i=1029960715&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/Music1/v4/01/da/5b/01da5bab-3e79-c9aa-1c44-cf1ac7d2a498/mzaf_7985620239616356907.plus.aac.p.m4a,https://is3-ssl.mzstatic.com/image/thumb/Music1/v4/ca/50/66/ca5066f3-ac12-49ab-667d-bd342837fd33/859715350524_cover.jpg/30x30bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music1/v4/ca/50/66/ca5066f3-ac12-49ab-667d-bd342837fd33/859715350524_cover.jpg/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music1/v4/ca/50/66/ca5066f3-ac12-49ab-667d-bd342837fd33/859715350524_cover.jpg/100x100bb.jpg,9.9,0.99,1999-08-08T12:00:00Z,notExplicit,notExplicit,1,1,10,6,160933,USA,USD,Country,True,,,,
44,track,song,6596823,1572415812,1572416062,Eighteen Visions,1996,Sad but True,1996,Sad but True,https://music.apple.com/us/artist/eighteen-visions/6596823?uo=4,https://music.apple.com/us/album/sad-but-true/1572415812?i=1572416062&uo=4,https://music.apple.com/us/album/sad-but-true/1572415812?i=1572416062&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/75/e7/0c/75e70c10-672d-0fe7-0a6d-44d18201e53c/mzaf_4981239469490648523.plus.aac.p.m4a,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/e5/1b/5d/e51b5d52-0bdc-54ec-c86c-56194a543636/859748065914_cover.jpg/30x30bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/e5/1b/5d/e51b5d52-0bdc-54ec-c86c-56194a543636/859748065914_cover.jpg/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music115/v4/e5/1b/5d/e51b5d52-0bdc-54ec-c86c-56194a543636/859748065914_cover.jpg/100x100bb.jpg,9.9,0.99,2021-07-09T12:00:00Z,explicit,explicit,1,1,10,8,324658,USA,USD,Metal,True,,,,Explicit
